tanggal,id,text,rt,fav,place,sent_score,sentiment
2022-08-21 10:59:05,1561306894526222080, mdlapan indonesian police data leak sebanyak 188 000 data polisi bocor ga di jual tapi gratis katanya saya pikir linux aja yg ,42,0,,0,0
2022-08-21 10:58:57,1561306859692528128, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:58:56,1561306852964463104, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:58:54,1561306848006770944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:58:45,1561306810329726976, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:58:36,1561306772790398976, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:58:34,1561306762791112960, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:58:30,1561306745792007936, cnnindonesia telkom klaim data pelanggan indihome diduga bocor tidak valid co nxun52xucf,7,0,,-1,-1
2022-08-21 10:58:26,1561306728905392128, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 10:58:25,1561306726267112960, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:58:22,1561306710790533120,ini fix telkomsyit kudu tanggung jawab sih jelas melanggar uu ite pasal 26 ayat 1 berkaitan dengan kerahasiaan dat co itcudkybkf,0,1,,-1,-1
2022-08-21 10:58:18,1561306695090855936, mdlapan indonesian police data leak sebanyak 188 000 data polisi bocor ga di jual tapi gratis katanya saya pikir linux aja yg ,42,0,,0,0
2022-08-21 10:58:16,1561306688656776960, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 10:58:11,1561306665047077120, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:57:56,1561306603781246976, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:57:55,1561306600933315072, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:57:55,1561306598873906944, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 10:57:33,1561306505563209984, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:57:29,1561306490618925056, mdlapan indonesian police data leak sebanyak 188 000 data polisi bocor ga di jual tapi gratis katanya saya pikir linux aja yg ,42,0,,0,0
2022-08-21 10:57:11,1561306416073551872, mediaindonesia co 2zst9sxzkm co xagpk7qfmo,3,0,,0,0
2022-08-21 10:57:08,1561306402580475904, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:56:57,1561306356287959040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:56:55,1561306348331012096, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:56:39,1561306281230536960, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:56:37,1561306270455693056, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:56:34,1561306260086989056, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 10:56:27,1561306231452892928, zarazettirazr indihome astaghfirullah koq sekarang sering bocor ya data data ,0,0,,-1,-1
2022-08-21 10:56:24,1561306215367393024, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:56:20,1561306199210861056, arsipaja data indihome browsing history bocor co klnqt3edxd,51,0,,-1,-1
2022-08-21 10:56:14,1561306177107291904, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:56:14,1561306176931115008, mdy_asmara1701 gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan haduh ng heran ,36,0,,-4,-1
2022-08-21 10:56:10,1561306158304236032, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 10:56:08,1561306150364380928, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:55:35,1561306012400754944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:55:33,1561306001495577088, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:55:30,1561305992381562880, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:55:25,1561305971170823936, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:55:02,1561305873456452096,26 juta data browsing history pelanggan indihome diduga bocor ini kata telkom dan kominfo co lsjxcxxpud,0,0,,-2,-1
2022-08-21 10:54:32,1561305747815670016, wahananewsdotco telkom data indihome yang bocor tidak valid co bxu64cfmub indihome telkom telkomgroup kebocorandata,3,0,,0,0
2022-08-21 10:54:32,1561305745630540032, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:54:31,1561305744913633024, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:54:23,1561305708443800064,masalah data pelanggan indihome bocor solusi blokir situs yg ngasih tau kalo ada data bocor tsb yg disuruh bloki co g5xuazneob,1,0,,-3,-1
2022-08-21 10:54:13,1561305669206061056, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:54:11,1561305659273925120, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:54:09,1561305652160791040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:54:08,1561305648213929984, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:54:07,1561305641578156032,telkom data indihome yang bocor tidak valid co bxu64cfmub indihome telkom telkomgroup kebocorandata,3,0,,0,0
2022-08-21 10:54:07,1561305641355881984, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:53:53,1561305585504887040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:53:50,1561305569440694016, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:53:44,1561305546015505920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:53:29,1561305481498743040, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:52:59,1561305357741620992, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:52:51,1561305322937286912, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:52:32,1561305245577527040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:52:16,1561305175939170048, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 10:52:03,1561305124563087104, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:52:01,1561305112240280064, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:52:00,1561305108914503936, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:51:52,1561305074655280896,perwakilan telkom group menyatakan data data indihome yang diduga bocor tidak valid co lzxnvhqr4t,1,2,,-1,-1
2022-08-21 10:51:37,1561305015066563072, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:51:28,1561304977204977920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:51:22,1561304948628791040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:51:21,1561304944698831104, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 10:51:18,1561304933437033984, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:51:15,1561304920573492992, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:51:14,1561304918819885056, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:51:06,1561304884057903104, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:50:54,1561304832690236928, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:50:51,1561304821973777920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:50:47,1561304805137853952, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:50:38,1561304765266804992, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:50:21,1561304696295670016, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:50:16,1561304673650606080, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:50:05,1561304626364038912, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:50:02,1561304613948912128, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:49:59,1561304600698712064, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:49:42,1561304531488517888, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:49:39,1561304517408624896, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:49:31,1561304483593785088, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:49:01,1561304360704823040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:48:54,1561304329382141952, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:48:38,1561304261065342976, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:48:36,1561304254647702016, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:48:26,1561304211480284928, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:48:21,1561304191988948992, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 10:48:16,1561304169449144064, e100ss kominfo selidiki dugaan data pelanggan indihome bocor ke situs gelap co nfxhe2jq8r,7,0,,-3,-1
2022-08-21 10:48:14,1561304161940939008, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:47:57,1561304092219040000,telkom klaim data pelanggan indihome diduga bocor tidak valid co ktv2pzybdo,1,2,,-1,-1
2022-08-21 10:47:49,1561304058623062016, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:47:49,1561304056005819904, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:47:47,1561304050452558080, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 10:47:36,1561304002390008064, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:47:34,1561303992374010112, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:47:30,1561303976066585088,data indihome bocor ya apakah username admin dan password admin punyamu ,0,0,,-1,-1
2022-08-21 10:47:23,1561303947972713984, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:47:23,1561303947331386880, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:47:21,1561303941119619072, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:47:19,1561303929287086080, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:47:17,1561303921079243008, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 10:47:11,1561303898148978944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:46:59,1561303847934770944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:46:58,1561303841148023040, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 10:46:54,1561303825281338880, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:46:49,1561303805480026112, benayakahulta cittairlanie 26 juta data pribadi pelanggan indihome diduga bocor kominfo lakukan pendalaman co 43lgqnaf6b,5,0,,-2,-1
2022-08-21 10:46:37,1561303755307380992, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 10:46:36,1561303749703832064, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:46:16,1561303665553522944, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:46:14,1561303657999929088, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:46:11,1561303645957737984, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 10:45:42,1561303523215547904, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:45:41,1561303519025577984, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:45:39,1561303511941275904, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:45:18,1561303424804998912, kompascom data data pribadi pelanggan indihome yang bocor bese nik dapat digunakan untuk mempermalukan pelanggan jika jatuh ke tang ,35,0,,-1,-1
2022-08-21 10:45:12,1561303396870950912, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:45:10,1561303390646202112, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:44:54,1561303323973926912, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 10:44:48,1561303296685421056, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 10:44:32,1561303230482906880, hsuf browsing history kita sempat direkam oleh telkom indihome dan lalu tentu saja bocor ke internet no surprise memang tidak ,57,0,,-1,-1
2022-08-21 10:44:20,1561303180637797888, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:44:14,1561303155228347904, kompascom data data pribadi pelanggan indihome yang bocor bese nik dapat digunakan untuk mempermalukan pelanggan jika jatuh ke tang ,35,0,,-1,-1
2022-08-21 10:44:00,1561303097959677952, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:43:47,1561303040950341888, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:43:38,1561303002530491904, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:43:14,1561302904429915904, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:42:59,1561302839703781120, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 10:42:42,1561302771076177920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:42:34,1561302737941573888,26 juta data pelanggan telkom indihome diduga bocor di situs co jgyqoxlnr2 co 9maxeopyhc,0,0,,-2,-1
2022-08-21 10:42:03,1561302606923718912, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 10:42:03,1561302605338652928, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 10:41:53,1561302565232357120, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:41:22,1561302435913732096, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:41:16,1561302409892072960, mdy_asmara1701 gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan haduh ng heran ,36,0,,-4,-1
2022-08-21 10:41:05,1561302360718094080, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:41:03,1561302353407791104, hahahiheho indihome halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutn co tlliydiv5q,0,0,,0,0
2022-08-21 10:41:02,1561302351775837952, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:40:34,1561302231869054976, mdlapan indonesian police data leak sebanyak 188 000 data polisi bocor ga di jual tapi gratis katanya saya pikir linux aja yg ,42,0,,0,0
2022-08-21 10:40:32,1561302223820182016, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 10:40:21,1561302177838244096, mdlapan indonesian police data leak sebanyak 188 000 data polisi bocor ga di jual tapi gratis katanya saya pikir linux aja yg ,42,0,,0,0
2022-08-21 10:40:21,1561302176063835904, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:40:06,1561302116849046016, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:39:57,1561302076147133952, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:39:31,1561301966923636992, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:39:30,1561301963932700928, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:39:25,1561301941657178112,telkom klaim data pelanggan indihome diduga bocor tidak valid co nxun52xucf,7,21,,-1,-1
2022-08-21 10:39:15,1561301900401594112, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:39:00,1561301839588445952, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 10:38:18,1561301664145231872, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:38:14,1561301644075504128,jadi data pengguna indihome sebenernya ngga bocor kalo beneran bocor coba resta modemnya ,0,0,,-2,-1
2022-08-21 10:38:11,1561301630804688896, bleakedblod whimoney secgron monstreza indihome kamu ini lagi ngomongin apa sebenernya lagi bicara data bocor co tnykg96b2l,0,0,,-1,-1
2022-08-21 10:38:10,1561301629646692096, kompascom data data pribadi pelanggan indihome yang bocor bese nik dapat digunakan untuk mempermalukan pelanggan jika jatuh ke tang ,35,0,,-1,-1
2022-08-21 10:38:04,1561301603696934912, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 10:37:59,1561301582230147072, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:37:54,1561301560646577920,pln bocor indihome bocor di indonesia emang ga perlu bangga jadi hacker orang butuh data apa2 udah tersedia,0,0,,-2,-1
2022-08-21 10:37:48,1561301536776417024, yahyasyauqi secgron poljokesid indihome ini katanya kemarin data pln juga bocor co yfcdnuoxwb,77,0,,-1,-1
2022-08-21 10:37:26,1561301442409136128,jangan cuma di klaim dibeli datanya dilihat bener co 89zm5i5g6j,0,0,,-1,-1
2022-08-21 10:37:14,1561301395055078912, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:37:12,1561301383705349888, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:37:09,1561301371357658880, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:37:04,1561301351447265024, mdy_asmara1701 gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan haduh ng heran ,36,0,,-4,-1
2022-08-21 10:37:03,1561301348238257920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:36:58,1561301326784474880, mdy_asmara1701 gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan haduh ng heran ,36,0,,-4,-1
2022-08-21 10:36:37,1561301236808176128,telkom klaim data indihome diduga bocor tidak valid co f7umnxxurw,0,0,,-1,-1
2022-08-21 10:36:16,1561301151500235008, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 10:36:05,1561301105510085120, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 10:35:34,1561300976333890048, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 10:35:18,1561300907228140032,data pribadi pengguna indihome bocor ini maksudnya yg pake wifi indihome kah yg bocor itu yg punya wifi or semua yg pake ,0,0,,-2,-1
2022-08-21 10:35:11,1561300876522044928,indonesian police data leak sebanyak 188 000 data polisi bocor ga di jual tapi gratis katanya saya pikir li co mnw6hxbbgl,42,68,,0,0
